X,Y,Z
-2009205.0,2765265.0,32767.0
-2009175.0,2765265.0,32767.0
-2009145.0,2765265.0,32767.0
-2009115.0,2765265.0,32767.0
-2009085.0,2765265.0,32767.0
-2009055.0,2765265.0,32767.0
-2009025.0,2765265.0,32767.0
-2008995.0,2765265.0,32767.0
-2008965.0,2765265.0,32767.0
-2008935.0,2765265.0,32767.0
-2008905.0,2765265.0,32767.0
-2008875.0,2765265.0,32767.0
-2008845.0,2765265.0,32767.0
-2008815.0,2765265.0,32767.0
-2008785.0,2765265.0,32767.0
-2008755.0,2765265.0,32767.0
-2008725.0,2765265.0,32767.0
-2008695.0,2765265.0,32767.0
-2008665.0,2765265.0,32767.0
-2008635.0,2765265.0,32767.0
-2008605.0,2765265.0,32767.0
-2008575.0,2765265.0,32767.0
-2008545.0,2765265.0,32767.0
-2008515.0,2765265.0,32767.0
-2008485.0,2765265.0,32767.0
-2008455.0,2765265.0,32767.0
-2008425.0,2765265.0,32767.0
-2008395.0,2765265.0,32767.0
-2008365.0,2765265.0,950.0
-2008335.0,2765265.0,950.0
-2008305.0,2765265.0,950.0
-2008275.0,2765265.0,952.0
-2008245.0,2765265.0,955.0
-2008215.0,2765265.0,959.0
-2008185.0,2765265.0,965.0
-2008155.0,2765265.0,971.0
-2008125.0,2765265.0,978.0
-2008095.0,2765265.0,32767.0
-2008065.0,2765265.0,32767.0
-2008035.0,2765265.0,32767.0
-2008005.0,2765265.0,32767.0
-2007975.0,2765265.0,32767.0
-2007945.0,2765265.0,32767.0
-2007915.0,2765265.0,32767.0
-2007885.0,2765265.0,32767.0
-2007855.0,2765265.0,32767.0
-2007825.0,2765265.0,32767.0
-2007795.0,2765265.0,32767.0
-2007765.0,2765265.0,32767.0
-2007735.0,2765265.0,32767.0
-2007705.0,2765265.0,32767.0
-2007675.0,2765265.0,32767.0
-2007645.0,2765265.0,32767.0
-2007615.0,2765265.0,32767.0
-2007585.0,2765265.0,32767.0
-2007555.0,2765265.0,32767.0
-2007525.0,2765265.0,32767.0
-2007495.0,2765265.0,32767.0
-2007465.0,2765265.0,32767.0
-2007435.0,2765265.0,32767.0
-2007405.0,2765265.0,32767.0
-2007375.0,2765265.0,32767.0
-2007345.0,2765265.0,32767.0
-2007315.0,2765265.0,32767.0
-2007285.0,2765265.0,32767.0
-2007255.0,2765265.0,32767.0
-2007225.0,2765265.0,32767.0
-2007195.0,2765265.0,32767.0
-2007165.0,2765265.0,32767.0
-2007135.0,2765265.0,32767.0
-2007105.0,2765265.0,32767.0
-2007075.0,2765265.0,32767.0
-2007045.0,2765265.0,32767.0
-2007015.0,2765265.0,32767.0
-2006985.0,2765265.0,32767.0
-2006955.0,2765265.0,32767.0
-2006925.0,2765265.0,32767.0
-2006895.0,2765265.0,32767.0
-2006865.0,2765265.0,32767.0
-2006835.0,2765265.0,32767.0
-2006805.0,2765265.0,32767.0
-2006775.0,2765265.0,32767.0
-2006745.0,2765265.0,32767.0
-2006715.0,2765265.0,32767.0
-2006685.0,2765265.0,32767.0
-2006655.0,2765265.0,32767.0
-2006625.0,2765265.0,32767.0
-2006595.0,2765265.0,32767.0
-2006565.0,2765265.0,32767.0
-2006535.0,2765265.0,32767.0
-2006505.0,2765265.0,32767.0
-2006475.0,2765265.0,32767.0
-2006445.0,2765265.0,32767.0
-2006415.0,2765265.0,32767.0
-2006385.0,2765265.0,32767.0
-2006355.0,2765265.0,32767.0
-2006325.0,2765265.0,32767.0
-2006295.0,2765265.0,32767.0
-2006265.0,2765265.0,32767.0
-2006235.0,2765265.0,32767.0
-2006205.0,2765265.0,32767.0
-2006175.0,2765265.0,32767.0
-2006145.0,2765265.0,32767.0
-2006115.0,2765265.0,32767.0
-2006085.0,2765265.0,32767.0
-2006055.0,2765265.0,32767.0
-2006025.0,2765265.0,32767.0
-2005995.0,2765265.0,32767.0
-2005965.0,2765265.0,32767.0
-2005935.0,2765265.0,32767.0
-2005905.0,2765265.0,32767.0
-2005875.0,2765265.0,32767.0
-2005845.0,2765265.0,32767.0
-2005815.0,2765265.0,32767.0
-2005785.0,2765265.0,32767.0
-2005755.0,2765265.0,32767.0
-2005725.0,2765265.0,32767.0
-2005695.0,2765265.0,32767.0
-2005665.0,2765265.0,32767.0
-2005635.0,2765265.0,32767.0
-2005605.0,2765265.0,32767.0
-2005575.0,2765265.0,32767.0
-2005545.0,2765265.0,32767.0
-2005515.0,2765265.0,32767.0
-2005485.0,2765265.0,32767.0
-2005455.0,2765265.0,32767.0
-2005425.0,2765265.0,32767.0
-2005395.0,2765265.0,32767.0
-2005365.0,2765265.0,32767.0
-2005335.0,2765265.0,32767.0
-2005305.0,2765265.0,32767.0
-2005275.0,2765265.0,32767.0
-2005245.0,2765265.0,32767.0
-2005215.0,2765265.0,32767.0
-2005185.0,2765265.0,32767.0
-2005155.0,2765265.0,32767.0
-2005125.0,2765265.0,32767.0
-2005095.0,2765265.0,32767.0
-2005065.0,2765265.0,32767.0
-2005035.0,2765265.0,32767.0
-2005005.0,2765265.0,32767.0
-2004975.0,2765265.0,32767.0
-2004945.0,2765265.0,32767.0
-2004915.0,2765265.0,32767.0
-2004885.0,2765265.0,32767.0
-2004855.0,2765265.0,32767.0
-2004825.0,2765265.0,32767.0
-2004795.0,2765265.0,32767.0
-2004765.0,2765265.0,32767.0
-2004735.0,2765265.0,32767.0
-2004705.0,2765265.0,32767.0
-2004675.0,2765265.0,32767.0
-2004645.0,2765265.0,32767.0
-2004615.0,2765265.0,32767.0
-2004585.0,2765265.0,32767.0
-2004555.0,2765265.0,32767.0
-2004525.0,2765265.0,32767.0
-2004495.0,2765265.0,32767.0
-2004465.0,2765265.0,32767.0
-2004435.0,2765265.0,32767.0
-2004405.0,2765265.0,32767.0
-2004375.0,2765265.0,32767.0
-2004345.0,2765265.0,32767.0
-2004315.0,2765265.0,32767.0
-2004285.0,2765265.0,32767.0
-2004255.0,2765265.0,32767.0
-2004225.0,2765265.0,32767.0
-2004195.0,2765265.0,32767.0
-2004165.0,2765265.0,32767.0
-2004135.0,2765265.0,32767.0
-2004105.0,2765265.0,32767.0
-2004075.0,2765265.0,32767.0
-2004045.0,2765265.0,32767.0
-2004015.0,2765265.0,32767.0
-2003985.0,2765265.0,32767.0
-2003955.0,2765265.0,32767.0
-2003925.0,2765265.0,32767.0
-2003895.0,2765265.0,32767.0
-2003865.0,2765265.0,32767.0
-2003835.0,2765265.0,32767.0
-2003805.0,2765265.0,32767.0
-2003775.0,2765265.0,32767.0
-2003745.0,2765265.0,32767.0
-2003715.0,2765265.0,32767.0
-2003685.0,2765265.0,32767.0
-2003655.0,2765265.0,32767.0
-2003625.0,2765265.0,32767.0
-2003595.0,2765265.0,32767.0
-2003565.0,2765265.0,32767.0
-2003535.0,2765265.0,32767.0
-2003505.0,2765265.0,32767.0
-2003475.0,2765265.0,32767.0
-2003445.0,2765265.0,32767.0
-2003415.0,2765265.0,32767.0
-2003385.0,2765265.0,32767.0
-2003355.0,2765265.0,32767.0
-2003325.0,2765265.0,32767.0
-2003295.0,2765265.0,32767.0
-2003265.0,2765265.0,32767.0
-2003235.0,2765265.0,32767.0
-2003205.0,2765265.0,32767.0
-2003175.0,2765265.0,32767.0
-2003145.0,2765265.0,32767.0
-2003115.0,2765265.0,32767.0
-2003085.0,2765265.0,32767.0
-2003055.0,2765265.0,32767.0
-2003025.0,2765265.0,32767.0
-2002995.0,2765265.0,32767.0
-2002965.0,2765265.0,32767.0
-2002935.0,2765265.0,32767.0
-2002905.0,2765265.0,32767.0
-2002875.0,2765265.0,32767.0
-2002845.0,2765265.0,32767.0
-2002815.0,2765265.0,32767.0
-2002785.0,2765265.0,32767.0
-2002755.0,2765265.0,32767.0
-2002725.0,2765265.0,32767.0
-2002695.0,2765265.0,32767.0
-2002665.0,2765265.0,32767.0
-2002635.0,2765265.0,32767.0
-2002605.0,2765265.0,32767.0
-2002575.0,2765265.0,32767.0
-2002545.0,2765265.0,32767.0
-2002515.0,2765265.0,32767.0
-2002485.0,2765265.0,32767.0
-2002455.0,2765265.0,32767.0
-2002425.0,2765265.0,32767.0
-2002395.0,2765265.0,32767.0
-2002365.0,2765265.0,32767.0
-2002335.0,2765265.0,32767.0
-2002305.0,2765265.0,32767.0
-2002275.0,2765265.0,32767.0
-2002245.0,2765265.0,32767.0
-2002215.0,2765265.0,32767.0
-2002185.0,2765265.0,32767.0
-2002155.0,2765265.0,32767.0
-2002125.0,2765265.0,32767.0
-2002095.0,2765265.0,32767.0
-2002065.0,2765265.0,32767.0
-2002035.0,2765265.0,32767.0
-2002005.0,2765265.0,32767.0
-2001975.0,2765265.0,32767.0
-2001945.0,2765265.0,32767.0
-2001915.0,2765265.0,32767.0
-2001885.0,2765265.0,32767.0
-2001855.0,2765265.0,32767.0
-2001825.0,2765265.0,32767.0
-2001795.0,2765265.0,32767.0
-2001765.0,2765265.0,32767.0
-2001735.0,2765265.0,32767.0
-2001705.0,2765265.0,32767.0
-2001675.0,2765265.0,32767.0
-2001645.0,2765265.0,32767.0
-2001615.0,2765265.0,32767.0
-2001585.0,2765265.0,32767.0
-2001555.0,2765265.0,32767.0
-2001525.0,2765265.0,32767.0
-2001495.0,2765265.0,32767.0
-2001465.0,2765265.0,32767.0
-2001435.0,2765265.0,32767.0
-2001405.0,2765265.0,32767.0
-2001375.0,2765265.0,32767.0
-2001345.0,2765265.0,32767.0
-2001315.0,2765265.0,32767.0
-2001285.0,2765265.0,32767.0
-2001255.0,2765265.0,32767.0
-2001225.0,2765265.0,32767.0
-2001195.0,2765265.0,32767.0
-2001165.0,2765265.0,32767.0
-2001135.0,2765265.0,32767.0
-2001105.0,2765265.0,32767.0
-2001075.0,2765265.0,32767.0
-2001045.0,2765265.0,32767.0
-2001015.0,2765265.0,32767.0
-2000985.0,2765265.0,32767.0
-2000955.0,2765265.0,32767.0
-2000925.0,2765265.0,32767.0
-2000895.0,2765265.0,32767.0
-2000865.0,2765265.0,32767.0
-2000835.0,2765265.0,32767.0
-2000805.0,2765265.0,32767.0
-2000775.0,2765265.0,32767.0
-2000745.0,2765265.0,32767.0
-2000715.0,2765265.0,32767.0
-2010435.0,2765235.0,32767.0
-2010405.0,2765235.0,32767.0
-2010375.0,2765235.0,32767.0
-2010345.0,2765235.0,32767.0
-2010315.0,2765235.0,32767.0
-2010285.0,2765235.0,32767.0
-2010255.0,2765235.0,32767.0
-2010225.0,2765235.0,32767.0
-2010195.0,2765235.0,32767.0
-2010165.0,2765235.0,32767.0
-2010135.0,2765235.0,32767.0
-2010105.0,2765235.0,32767.0
-2010075.0,2765235.0,32767.0
-2010045.0,2765235.0,32767.0
-2010015.0,2765235.0,32767.0
-2009985.0,2765235.0,32767.0
-2009955.0,2765235.0,32767.0
-2009925.0,2765235.0,32767.0
-2009895.0,2765235.0,32767.0
-2009865.0,2765235.0,32767.0
-2009835.0,2765235.0,32767.0
-2009805.0,2765235.0,32767.0
-2009775.0,2765235.0,32767.0
-2009745.0,2765235.0,32767.0
-2009715.0,2765235.0,32767.0
-2009685.0,2765235.0,32767.0
-2009655.0,2765235.0,32767.0
-2009625.0,2765235.0,32767.0
-2009595.0,2765235.0,32767.0
-2009565.0,2765235.0,32767.0
-2009535.0,2765235.0,32767.0
-2009505.0,2765235.0,32767.0
-2009475.0,2765235.0,32767.0
-2009445.0,2765235.0,32767.0
-2009415.0,2765235.0,32767.0
-2009385.0,2765235.0,32767.0
-2009355.0,2765235.0,32767.0
-2009325.0,2765235.0,32767.0
-2009295.0,2765235.0,32767.0
-2009265.0,2765235.0,32767.0
-2009235.0,2765235.0,32767.0
-2009205.0,2765235.0,32767.0
-2009175.0,2765235.0,32767.0
-2009145.0,2765235.0,32767.0
-2009115.0,2765235.0,32767.0
-2009085.0,2765235.0,32767.0
-2009055.0,2765235.0,32767.0
-2009025.0,2765235.0,32767.0
-2008995.0,2765235.0,32767.0
-2008965.0,2765235.0,32767.0
-2008935.0,2765235.0,32767.0
-2008905.0,2765235.0,32767.0
-2008875.0,2765235.0,32767.0
-2008845.0,2765235.0,32767.0
-2008815.0,2765235.0,32767.0
-2008785.0,2765235.0,32767.0
-2008755.0,2765235.0,32767.0
-2008725.0,2765235.0,32767.0
-2008695.0,2765235.0,32767.0
-2008665.0,2765235.0,32767.0
-2008635.0,2765235.0,32767.0
-2008605.0,2765235.0,32767.0
-2008575.0,2765235.0,32767.0
-2008545.0,2765235.0,32767.0
-2008515.0,2765235.0,32767.0
-2008485.0,2765235.0,32767.0
-2008455.0,2765235.0,32767.0
-2008425.0,2765235.0,32767.0
-2008395.0,2765235.0,32767.0
-2008365.0,2765235.0,949.0
-2008335.0,2765235.0,949.0
-2008305.0,2765235.0,949.0
-2008275.0,2765235.0,951.0
-2008245.0,2765235.0,953.0
-2008215.0,2765235.0,956.0
-2008185.0,2765235.0,961.0
-2008155.0,2765235.0,968.0
-2008125.0,2765235.0,976.0
-2008095.0,2765235.0,983.0
-2008065.0,2765235.0,989.0
-2008035.0,2765235.0,995.0
-2008005.0,2765235.0,32767.0
-2007975.0,2765235.0,32767.0
-2007945.0,2765235.0,32767.0
-2007915.0,2765235.0,32767.0
-2007885.0,2765235.0,32767.0
-2007855.0,2765235.0,32767.0
-2007825.0,2765235.0,32767.0
-2007795.0,2765235.0,32767.0
-2007765.0,2765235.0,32767.0
-2007735.0,2765235.0,32767.0
-2007705.0,2765235.0,32767.0
-2007675.0,2765235.0,32767.0
-2007645.0,2765235.0,32767.0
-2007615.0,2765235.0,32767.0
-2007585.0,2765235.0,32767.0
-2007555.0,2765235.0,32767.0
-2007525.0,2765235.0,32767.0
-2007495.0,2765235.0,32767.0
-2007465.0,2765235.0,32767.0
-2007435.0,2765235.0,32767.0
-2007405.0,2765235.0,32767.0
-2007375.0,2765235.0,32767.0
-2007345.0,2765235.0,32767.0
-2007315.0,2765235.0,32767.0
-2007285.0,2765235.0,32767.0
-2007255.0,2765235.0,32767.0
-2007225.0,2765235.0,32767.0
-2007195.0,2765235.0,32767.0
-2007165.0,2765235.0,32767.0
-2007135.0,2765235.0,32767.0
-2007105.0,2765235.0,32767.0
-2007075.0,2765235.0,32767.0
-2007045.0,2765235.0,32767.0
-2007015.0,2765235.0,32767.0
-2006985.0,2765235.0,32767.0
-2006955.0,2765235.0,32767.0
-2006925.0,2765235.0,32767.0
-2006895.0,2765235.0,32767.0
-2006865.0,2765235.0,32767.0
-2006835.0,2765235.0,32767.0
-2006805.0,2765235.0,32767.0
-2006775.0,2765235.0,32767.0
-2006745.0,2765235.0,32767.0
-2006715.0,2765235.0,32767.0
-2006685.0,2765235.0,32767.0
